timestamp,words,requests,replies,numberOfLetters,scrabbleScore,letterword,player,letterReply,playerReply
2017-08-08 13:58:57,0,0,0,0,0,,,,
2017-08-08 13:58:58,0,0,0,0,0,,,,
2017-08-08 13:58:59,0,0,0,0,0,,,,
2017-08-08 13:59:00,0,1,1,0,0,S,qdr7cfdx,,k0q2x5lr
2017-08-08 13:59:01,0,0,5,0,0,,,,
2017-08-08 13:59:02,0,0,5,0,0,,,,
2017-08-08 13:59:03,0,0,5,0,0,,qdr7cfdx,S,k0q2x5lr
2017-08-08 13:59:04,0,0,5,0,0,,,,
2017-08-08 13:59:05,1,0,5,4,4,seal,,,
2017-08-08 13:59:06,0,0,5,0,0,,,,
2017-08-08 13:59:07,0,0,5,0,0,,,,
2017-08-08 13:59:08,1,0,5,4,5,side,,,
2017-08-08 13:59:09,0,0,5,0,0,,,,
2017-08-08 13:59:10,0,0,5,0,0,,,,
2017-08-08 13:59:11,0,0,5,0,0,,,,
2017-08-08 13:59:12,0,0,5,0,0,,,,
2017-08-08 13:59:13,0,0,5,0,0,,,,
2017-08-08 13:59:14,0,0,5,0,0,,,,
2017-08-08 13:59:15,0,0,5,0,0,,,,
2017-08-08 13:59:16,0,0,5,0,0,,,,
2017-08-08 13:59:17,0,0,5,0,0,,,,
2017-08-08 13:59:18,0,0,5,0,0,,,,
2017-08-08 13:59:19,0,0,5,0,0,,,,
2017-08-08 13:59:20,0,0,5,0,0,,,,
2017-08-08 13:59:21,0,0,5,0,0,,,,
2017-08-08 13:59:22,0,0,5,0,0,,,,
2017-08-08 13:59:23,0,0,5,0,0,,,,
2017-08-08 13:59:24,0,0,5,0,0,,,,
2017-08-08 13:59:25,0,0,5,0,0,,,,
2017-08-08 13:59:26,0,0,5,0,0,,,,
2017-08-08 13:59:27,0,0,5,0,0,,,,
2017-08-08 13:59:28,0,0,5,0,0,,,,
2017-08-08 13:59:29,0,0,5,0,0,,,,
2017-08-08 13:59:30,0,0,5,0,0,,,,
2017-08-08 13:59:31,0,0,5,0,0,,,,
2017-08-08 13:59:32,0,0,5,0,0,,,,
2017-08-08 13:59:33,0,0,5,0,0,,,,
2017-08-08 13:59:34,0,0,5,0,0,,,,
2017-08-08 13:59:35,0,0,5,0,0,,,,
2017-08-08 13:59:36,0,0,5,0,0,,,,
2017-08-08 13:59:37,0,0,5,0,0,,,,
2017-08-08 13:59:38,0,0,5,0,0,,,,
2017-08-08 13:59:39,0,0,5,0,0,,,,
2017-08-08 13:59:40,0,0,5,0,0,,,,
2017-08-08 13:59:41,0,0,5,0,0,,,,
2017-08-08 13:59:42,0,0,5,0,0,,,,
2017-08-08 13:59:43,1,0,5,4,5,dirt,,,
2017-08-08 13:59:44,0,0,5,0,0,,,,
2017-08-08 13:59:45,0,0,5,0,0,,,,
2017-08-08 13:59:46,0,0,5,0,0,,,,
2017-08-08 13:59:47,0,0,5,0,0,,,,
2017-08-08 13:59:48,0,0,5,0,0,,,,
2017-08-08 13:59:49,0,0,5,0,0,,,,
2017-08-08 13:59:50,0,0,5,0,0,,,,
2017-08-08 13:59:51,0,0,5,0,0,,,,
2017-08-08 13:59:52,0,0,5,0,0,,,,
2017-08-08 13:59:53,0,0,5,0,0,,,,
