timestamp,words,requests,replies,numberOfLetters,scrabbleScore,letterword,player,letterReply,playerReply
2017-07-27 20:42:40,0,0,0,0,0,,,,
2017-07-27 20:42:41,0,0,0,0,0,,,,
2017-07-27 20:42:42,0,0,0,0,0,,,,
2017-07-27 20:42:43,1,0,0,3,3,set,,,
2017-07-27 20:42:44,0,0,0,0,0,,,,
2017-07-27 20:42:45,0,0,0,0,0,,,,
2017-07-27 20:42:46,1,0,0,3,3,sue,,,
2017-07-27 20:42:47,0,0,0,0,0,,,,
2017-07-27 20:42:48,1,0,0,3,3,use,,,
2017-07-27 20:42:49,0,0,0,0,0,,,,
2017-07-27 20:42:50,0,0,0,0,0,,,,
2017-07-27 20:42:51,0,0,0,0,0,,,,
2017-07-27 20:42:52,0,0,0,0,0,,,,
2017-07-27 20:42:53,0,1,1,0,0,A,0g1vpmuv,,4ft3yddt
2017-07-27 20:42:54,0,0,0,0,0,,,,
2017-07-27 20:42:55,0,0,0,0,0,,,,
2017-07-27 20:42:56,0,1,1,0,0,B,0g1vpmuv,,v7hqx6y9
2017-07-27 20:42:57,0,0,1,0,0,,0g1vpmuv,A,4ft3yddt
2017-07-27 20:42:58,0,0,1,0,0,,0g1vpmuv,B,v7hqx6y9
2017-07-27 20:42:59,0,0,0,0,0,,,,
2017-07-27 20:43:00,0,0,0,0,0,,,,
2017-07-27 20:43:01,0,0,0,0,0,,,,
2017-07-27 20:43:02,0,0,0,0,0,,,,
2017-07-27 20:43:03,0,0,0,0,0,,,,
2017-07-27 20:43:04,0,0,0,0,0,,,,
2017-07-27 20:43:05,0,0,0,0,0,,,,
2017-07-27 20:43:06,0,0,0,0,0,,,,
2017-07-27 20:43:07,0,0,0,0,0,,,,
2017-07-27 20:43:08,0,0,0,0,0,,,,
2017-07-27 20:43:09,0,0,0,0,0,,,,
2017-07-27 20:43:10,0,0,0,0,0,,,,
2017-07-27 20:43:11,0,0,0,0,0,,,,
2017-07-27 20:43:12,0,0,0,0,0,,,,
2017-07-27 20:43:13,0,0,0,0,0,,,,
2017-07-27 20:43:14,0,0,0,0,0,,,,
2017-07-27 20:43:15,0,0,0,0,0,,,,
2017-07-27 20:43:16,0,0,0,0,0,,,,
2017-07-27 20:43:17,0,1,1,0,0,I,0g1vpmuv,,v7hqx6y9
2017-07-27 20:43:18,0,0,5,0,0,,,,
2017-07-27 20:43:19,0,0,5,0,0,,,,
2017-07-27 20:43:20,0,0,5,0,0,,,,
2017-07-27 20:43:21,0,0,5,0,0,,0g1vpmuv,I,v7hqx6y9
2017-07-27 20:43:22,0,0,5,0,0,,,,
2017-07-27 20:43:23,0,0,5,0,0,,,,
2017-07-27 20:43:24,0,0,5,0,0,,,,
2017-07-27 20:43:25,0,0,5,0,0,,,,
2017-07-27 20:43:26,0,0,5,0,0,,,,
2017-07-27 20:43:27,0,0,5,0,0,,,,
2017-07-27 20:43:28,1,0,5,7,7,situate,,,
2017-07-27 20:43:29,0,0,5,0,0,,,,
2017-07-27 20:43:30,0,0,5,0,0,,,,
2017-07-27 20:43:31,0,0,5,0,0,,,,
2017-07-27 20:43:32,1,0,5,5,7,abets,,,
2017-07-27 20:43:33,0,0,5,0,0,,,,
2017-07-27 20:43:34,0,0,5,0,0,,,,
2017-07-27 20:43:35,0,0,5,0,0,,,,
2017-07-27 20:43:36,0,0,5,0,0,,,,
2017-07-27 20:43:37,0,0,5,0,0,,,,
2017-07-27 20:43:38,1,0,5,6,6,astute,,,
2017-07-27 20:43:39,0,0,5,0,0,,,,
2017-07-27 20:43:40,0,0,5,0,0,,,,
2017-07-27 20:43:41,0,0,5,0,0,,,,
2017-07-27 20:43:42,0,0,5,0,0,,,,
2017-07-27 20:43:43,1,0,5,4,6,beat,,,
2017-07-27 20:43:44,0,0,5,0,0,,,,
2017-07-27 20:43:45,1,0,5,4,6,bust,,,
2017-07-27 20:43:46,0,0,5,0,0,,,,
2017-07-27 20:43:47,0,0,5,0,0,,,,
2017-07-27 20:43:48,0,0,5,0,0,,,,
2017-07-27 20:43:49,0,0,5,0,0,,,,
2017-07-27 20:43:50,0,0,5,0,0,,,,
2017-07-27 20:43:51,1,0,5,5,5,saute,,,
2017-07-27 20:43:52,1,0,5,5,5,state,,,
2017-07-27 20:43:53,0,0,5,0,0,,,,
2017-07-27 20:43:54,0,0,5,0,0,,,,
2017-07-27 20:43:55,0,0,5,0,0,,,,
2017-07-27 20:43:56,0,0,5,0,0,,,,
2017-07-27 20:43:57,1,0,5,3,5,abs,,,
2017-07-27 20:43:58,0,0,5,0,0,,,,
2017-07-27 20:43:59,0,0,5,0,0,,,,
2017-07-27 20:44:00,0,0,5,0,0,,,,
2017-07-27 20:44:01,0,0,5,0,0,,,,
2017-07-27 20:44:02,1,0,5,3,5,bus,,,
2017-07-27 20:44:03,0,0,5,0,0,,,,
2017-07-27 20:44:04,0,0,5,0,0,,,,
2017-07-27 20:44:05,1,0,5,3,5,but,,,
2017-07-27 20:44:06,0,0,5,0,0,,,,
2017-07-27 20:44:07,0,0,5,0,0,,,,
2017-07-27 20:44:08,0,0,5,0,0,,,,
2017-07-27 20:44:09,0,0,5,0,0,,,,
2017-07-27 20:44:10,1,0,5,3,3,sea,,,
2017-07-27 20:44:11,1,0,5,3,3,tat,,,
2017-07-27 20:44:12,0,0,5,0,0,,,,
2017-07-27 20:44:13,0,0,5,0,0,,,,
2017-07-27 20:44:14,0,0,5,0,0,,,,
2017-07-27 20:44:15,0,0,5,0,0,,,,
2017-07-27 20:44:16,0,0,5,0,0,,,,
2017-07-27 20:44:17,1,0,5,4,4,teat,,,
2017-07-27 20:44:18,1,0,5,4,4,test,,,
2017-07-27 20:44:19,0,0,5,0,0,,,,
2017-07-27 20:44:20,0,0,5,0,0,,,,
2017-07-27 20:44:21,0,0,5,0,0,,,,
2017-07-27 20:44:22,0,0,5,0,0,,,,
2017-07-27 20:44:23,1,0,5,4,6,stab,,,
2017-07-27 20:44:24,0,0,5,0,0,,,,
2017-07-27 20:44:25,0,0,5,0,0,,,,
2017-07-27 20:44:26,0,0,5,0,0,,,,
2017-07-27 20:44:27,0,0,5,0,0,,,,
2017-07-27 20:44:28,1,0,5,4,6,tuba,,,
2017-07-27 20:44:29,0,0,5,0,0,,,,
2017-07-27 20:44:30,1,0,5,4,6,tube,,,
2017-07-27 20:44:31,0,0,5,0,0,,,,
2017-07-27 20:44:32,0,0,5,0,0,,,,
2017-07-27 20:44:33,0,0,5,0,0,,,,
2017-07-27 20:44:34,0,0,5,0,0,,,,
2017-07-27 20:44:35,1,0,5,5,7,tubes,,,
2017-07-27 20:44:36,0,0,5,0,0,,,,
2017-07-27 20:44:37,0,0,5,0,0,,,,
2017-07-27 20:44:38,0,0,5,0,0,,,,
2017-07-27 20:44:39,0,0,5,0,0,,,,
2017-07-27 20:44:40,0,0,5,0,0,,,,
2017-07-27 20:44:41,0,0,5,0,0,,,,
2017-07-27 20:44:42,0,0,5,0,0,,,,
2017-07-27 20:44:43,0,0,5,0,0,,,,
2017-07-27 20:44:44,0,0,5,0,0,,,,
2017-07-27 20:44:45,1,0,5,7,9,tubaist,,,
2017-07-27 20:44:46,0,0,5,0,0,,,,
2017-07-27 20:44:47,0,0,5,0,0,,,,
2017-07-27 20:44:48,0,0,5,0,0,,,,
2017-07-27 20:44:49,0,0,5,0,0,,,,
2017-07-27 20:44:50,0,0,5,0,0,,,,
2017-07-27 20:44:51,1,0,5,6,6,statue,,,
2017-07-27 20:44:52,0,0,5,0,0,,,,
2017-07-27 20:44:53,0,0,5,0,0,,,,
2017-07-27 20:44:54,0,0,5,0,0,,,,
2017-07-27 20:44:55,0,0,5,0,0,,,,
2017-07-27 20:44:56,0,0,5,0,0,,,,
2017-07-27 20:44:57,1,0,5,5,5,suite,,,
2017-07-27 20:44:58,0,0,5,0,0,,,,
2017-07-27 20:44:59,0,0,5,0,0,,,,
2017-07-27 20:45:00,0,0,5,0,0,,,,
2017-07-27 20:45:01,0,0,5,0,0,,,,
2017-07-27 20:45:02,0,0,5,0,0,,,,
2017-07-27 20:45:03,0,0,5,0,0,,,,
2017-07-27 20:45:04,1,0,5,4,6,tabs,,,
2017-07-27 20:45:05,1,0,5,4,4,tate,,,
2017-07-27 20:45:06,1,0,5,3,5,tab,,,
2017-07-27 20:45:07,0,0,5,0,0,,,,
2017-07-27 20:45:08,0,0,5,0,0,,,,
2017-07-27 20:45:09,0,0,5,0,0,,,,
2017-07-27 20:45:10,0,0,5,0,0,,,,
2017-07-27 20:45:11,0,0,5,0,0,,,,
2017-07-27 20:45:12,0,0,5,0,0,,,,
2017-07-27 20:45:13,0,0,5,0,0,,,,
2017-07-27 20:45:14,0,0,5,0,0,,,,
2017-07-27 20:45:15,0,0,5,0,0,,,,
2017-07-27 20:45:16,0,0,5,0,0,,,,
2017-07-27 20:45:17,1,0,5,3,3,sei,,,
2017-07-27 20:45:18,0,0,5,0,0,,,,
2017-07-27 20:45:19,0,0,5,0,0,,,,
2017-07-27 20:45:20,0,0,5,0,0,,,,
2017-07-27 20:45:21,0,0,5,0,0,,,,
2017-07-27 20:45:22,0,0,5,0,0,,,,
2017-07-27 20:45:23,1,0,5,4,6,butt,,,
2017-07-27 20:45:24,0,0,5,0,0,,,,
2017-07-27 20:45:25,1,0,5,4,6,beta,,,
2017-07-27 20:45:26,0,0,5,0,0,,,,
2017-07-27 20:45:27,0,0,5,0,0,,,,
2017-07-27 20:45:28,0,0,5,0,0,,,,
2017-07-27 20:45:29,0,0,5,0,0,,,,
2017-07-27 20:45:30,1,0,5,5,7,baste,,,
2017-07-27 20:45:31,0,0,5,0,0,,,,
2017-07-27 20:45:32,0,0,5,0,0,,,,
2017-07-27 20:45:33,1,0,5,6,8,bastes,,,
2017-07-27 20:45:34,0,0,5,0,0,,,,
2017-07-27 20:45:35,0,0,5,0,0,,,,
2017-07-27 20:45:36,0,0,5,0,0,,,,
2017-07-27 20:45:37,0,0,5,0,0,,,,
2017-07-27 20:45:38,0,0,5,0,0,,,,
2017-07-27 20:45:39,0,0,5,0,0,,,,
2017-07-27 20:45:40,0,0,5,0,0,,,,
2017-07-27 20:45:41,1,0,5,6,6,suites,,,
2017-07-27 20:45:42,0,0,5,0,0,,,,
2017-07-27 20:45:43,0,0,5,0,0,,,,
2017-07-27 20:45:44,0,0,5,0,0,,,,
2017-07-27 20:45:45,0,0,5,0,0,,,,
2017-07-27 20:45:46,0,0,5,0,0,,,,
2017-07-27 20:45:47,0,0,5,0,0,,,,
2017-07-27 20:45:48,0,0,5,0,0,,,,
2017-07-27 20:45:49,0,0,5,0,0,,,,
2017-07-27 20:45:50,0,0,5,0,0,,,,
2017-07-27 20:45:51,0,0,5,0,0,,,,
2017-07-27 20:45:52,0,0,5,0,0,,,,
2017-07-27 20:45:53,0,0,5,0,0,,,,
2017-07-27 20:45:54,0,0,5,0,0,,,,
2017-07-27 20:45:55,0,0,5,0,0,,,,
2017-07-27 20:45:56,0,0,5,0,0,,,,
2017-07-27 20:45:57,0,0,5,0,0,,,,
2017-07-27 20:45:58,0,0,5,0,0,,,,
2017-07-27 20:45:59,0,0,5,0,0,,,,
2017-07-27 20:46:00,0,0,5,0,0,,,,
2017-07-27 20:46:01,0,0,5,0,0,,,,
2017-07-27 20:46:02,0,0,5,0,0,,,,
2017-07-27 20:46:03,0,0,5,0,0,,,,
2017-07-27 20:46:04,0,0,5,0,0,,,,
2017-07-27 20:46:05,0,0,5,0,0,,,,
2017-07-27 20:46:06,0,0,5,0,0,,,,
2017-07-27 20:46:07,0,0,5,0,0,,,,
2017-07-27 20:46:08,1,0,5,5,7,stabs,,,
2017-07-27 20:46:09,0,0,5,0,0,,,,
2017-07-27 20:46:10,1,0,5,6,6,states,,,
2017-07-27 20:46:11,0,0,5,0,0,,,,
2017-07-27 20:46:12,0,0,5,0,0,,,,
2017-07-27 20:46:13,0,0,5,0,0,,,,
2017-07-27 20:46:14,0,0,5,0,0,,,,
2017-07-27 20:46:15,0,0,5,0,0,,,,
2017-07-27 20:46:16,1,0,5,5,7,beaut,,,
2017-07-27 20:46:17,0,0,5,0,0,,,,
2017-07-27 20:46:18,0,0,5,0,0,,,,
2017-07-27 20:46:19,0,0,5,0,0,,,,
2017-07-27 20:46:20,0,0,5,0,0,,,,
2017-07-27 20:46:21,0,0,5,0,0,,,,
2017-07-27 20:46:22,0,0,5,0,0,,,,
2017-07-27 20:46:23,0,0,5,0,0,,,,
2017-07-27 20:46:24,1,0,5,5,7,abuse,,,
2017-07-27 20:46:25,0,0,5,0,0,,,,
2017-07-27 20:46:26,1,0,5,6,8,abuses,,,
2017-07-27 20:46:27,0,0,5,0,0,,,,
2017-07-27 20:46:28,0,0,5,0,0,,,,
2017-07-27 20:46:29,0,0,5,0,0,,,,
2017-07-27 20:46:30,0,0,5,0,0,,,,
2017-07-27 20:46:31,0,0,5,0,0,,,,
2017-07-27 20:46:32,0,0,5,0,0,,,,
2017-07-27 20:46:33,0,0,5,0,0,,,,
2017-07-27 20:46:34,0,0,5,0,0,,,,
2017-07-27 20:46:35,1,0,5,7,7,statues,,,
2017-07-27 20:46:36,0,0,5,0,0,,,,
2017-07-27 20:46:37,0,0,5,0,0,,,,
2017-07-27 20:46:38,0,0,5,0,0,,,,
2017-07-27 20:46:39,0,0,5,0,0,,,,
2017-07-27 20:46:40,0,0,5,0,0,,,,
2017-07-27 20:46:41,0,0,5,0,0,,,,
2017-07-27 20:46:42,0,0,5,0,0,,,,
2017-07-27 20:46:43,0,0,5,0,0,,,,
2017-07-27 20:46:44,1,0,5,8,8,situates,,,
2017-07-27 20:46:45,0,0,5,0,0,,,,
2017-07-27 20:46:46,0,0,5,0,0,,,,
2017-07-27 20:46:47,0,0,5,0,0,,,,
2017-07-27 20:46:48,0,0,5,0,0,,,,
2017-07-27 20:46:49,0,0,5,0,0,,,,
2017-07-27 20:46:50,0,0,5,0,0,,,,
2017-07-27 20:46:51,0,0,5,0,0,,,,
2017-07-27 20:46:52,1,0,5,3,5,sub,,,
2017-07-27 20:46:53,0,0,5,0,0,,,,
2017-07-27 20:46:54,0,0,5,0,0,,,,
2017-07-27 20:46:55,0,0,5,0,0,,,,
2017-07-27 20:46:56,0,0,5,0,0,,,,
2017-07-27 20:46:57,1,0,5,4,6,subs,,,
2017-07-27 20:46:58,1,0,5,5,7,stubs,,,
2017-07-27 20:46:59,0,0,5,0,0,,,,
2017-07-27 20:47:00,1,0,5,4,6,stub,,,
2017-07-27 20:47:01,0,0,5,0,0,,,,
2017-07-27 20:47:02,0,0,5,0,0,,,,
